"order","date","customer","item","amount","quantity","price"
"11110077218","2020/08/12","11ELECOM23508","271",116.67,1,116.67
"11110077218","2020/08/12","11ELECOM23508","810",0,1,0
"11110077219","2020/08/12","11ELECOM23010","48848",29.17,1,29.17
"11110077219","2020/08/12","11ELECOM23010","597",0,1,0
"11110077221","2020/08/12","11ELECOM22648","713",25,1,25
"11110077221","2020/08/12","11ELECOM22648","520",0,1,0
"11110077225","2020/08/12","11ELECOM41219","48856",20.83,1,20.83
"11110077229","2020/08/12","11ELECOM41220","217",38.33,1,38.33
"11110077229","2020/08/12","11ELECOM41220","520",0,1,0
"11110077230","2020/08/12","11ELECOM41221","48827",52.08,1,52.08
"11110077230","2020/08/12","11ELECOM41221","815",0,1,0
"11110077230","2020/08/12","11ELECOM41221","943",16.67,1,16.67
"11110077230","2020/08/12","11ELECOM41221","48986",0,1,0
"11110077231","2020/08/12","11ELECOM41222","226",18.75,1,18.75
"11110077231","2020/08/12","11ELECOM41222","48976",54.17,1,54.17
"11110077231","2020/08/12","11ELECOM41222","839",0,1,0
"11110077233","2020/08/12","11ELECOM41224","48886",33.25,1,33.25
"11110077233","2020/08/12","11ELECOM41224","520",0,1,0
"11110077234","2020/08/12","11ELECOM41223","179",24.58,1,24.58
"11110077235","2020/08/12","11ELECOM41225","943",16.67,1,16.67
"11110077237","2020/08/12","11ELECOM41227","48880",165.83,1,165.83
"11110077237","2020/08/12","11ELECOM41227","815",0,1,0
"11110077239","2020/08/12","11ELECOM5850","255",23.75,1,23.75
"11110077238","2020/08/12","11ELECOM24513","173",33.33,1,33.33
"11110077238","2020/08/12","11ELECOM24513","478",0,1,0
"11110077240","2020/08/12","11ELECOM24513","50210",16.67,1,16.67
"11110077240","2020/08/12","11ELECOM24513","211",24.58,1,24.58
"11110077240","2020/08/12","11ELECOM24513","810",0,1,0
"11110077240","2020/08/12","11ELECOM24513","283",25.83,1,25.83
"11110077240","2020/08/12","11ELECOM24513","213",18.75,1,18.75
"11110077242","2020/08/12","11ELECOM25714","8829",54.58,1,54.58
"11110077242","2020/08/12","11ELECOM25714","50086",15.42,1,15.42
"11110077242","2020/08/12","11ELECOM25714","597",0,1,0
"11110077242","2020/08/12","11ELECOM25714","48986",0,1,0
"11110077241","2020/08/12","11ELECOM41228","48883",74.17,1,74.17
"11110077241","2020/08/12","11ELECOM41228","815",0,1,0
"11110077241","2020/08/12","11ELECOM41228","48986",0,1,0
"11110077243","2020/08/12","11ELECOM41229","176",30.83,1,30.83
"11110077243","2020/08/12","11ELECOM41229","597",0,1,0
"11110077245","2020/08/12","11ELECOM7571","260",26.67,1,26.67
"11110077245","2020/08/12","11ELECOM7571","230",41.25,1,41.25
"11110077245","2020/08/12","11ELECOM7571","50711",0,1,0
"11110077245","2020/08/12","11ELECOM7571","942",16.67,1,16.67
"11110077245","2020/08/12","11ELECOM7571","48982",0,1,0
"11110077246","2020/08/12","11ELECOM25424","48828",45.83,1,45.83
"11110077246","2020/08/12","11ELECOM25424","597",0,1,0
"11110077247","2020/08/12","11ELECOM31596","48888",27.08,1,27.08
"11110077247","2020/08/12","11ELECOM31596","597",0,1,0
"11110077248","2020/08/12","11ELECOM41232","48913",40.83,1,40.83
"11110077248","2020/08/12","11ELECOM41232","50445",0,1,0
"11110077249","2020/08/12","11ELECOM13919","48893",22.92,1,22.92
"11110077249","2020/08/12","11ELECOM13919","212",18.75,1,18.75
"11110077249","2020/08/12","11ELECOM13919","50707",0,1,0
"11110077249","2020/08/12","11ELECOM13919","213",18.75,1,18.75
"11110077249","2020/08/12","11ELECOM13919","211",24.58,1,24.58
"11110077249","2020/08/12","11ELECOM13919","50205",91.67,2,45.835
"11110077252","2020/09/12","11ELECOM41233","48976",54.17,1,54.17
"11110070361","2020/09/12","11ELECOM25941","48882",56.67,1,56.67
"11110070361","2020/09/12","11ELECOM25941","50788",0,1,0
"11110077256","2020/09/12","11ELECOM41234","48886",33.25,1,33.25
"11110077256","2020/09/12","11ELECOM41234","810",0,1,0
"11110077256","2020/09/12","11ELECOM41234","48878",35,1,35
"11110077256","2020/09/12","11ELECOM41234","48982",0,1,0
"11110077257","2020/09/12","11ELECOM6951","8829",54.58,1,54.58
"11110077257","2020/09/12","11ELECOM6951","269",108.34,2,54.17
"11110077257","2020/09/12","11ELECOM6951","50795",0,1,0
"11110077257","2020/09/12","11ELECOM6951","320",85,2,42.5
"11110077258","2020/09/12","11ELECOM41236","8829",54.58,1,54.58
"11110077258","2020/09/12","11ELECOM41236","50707",0,1,0
"11110077259","2020/09/12","11ELECOM38172","815",0,1,0
"11110077259","2020/09/12","11ELECOM38172","48881",95.83,1,95.83
"11110077261","2020/09/12","11ELECOM41246","228",18.75,1,18.75
"11110077261","2020/09/12","11ELECOM41246","170",25,1,25
"11110077261","2020/09/12","11ELECOM41246","807",0,1,0
"11110077262","2020/09/12","11ELECOM41247","48880",165.83,1,165.83
"11110077262","2020/09/12","11ELECOM41247","807",0,1,0
"11110077264","2020/09/12","11ELECOM23693","269",54.17,1,54.17
"11110077264","2020/09/12","11ELECOM23693","839",0,1,0
"11110077264","2020/09/12","11ELECOM23693","155",13.75,1,13.75
"11110077267","2020/09/12","11ELECOM30565","241",52.5,1,52.5
"11110077267","2020/09/12","11ELECOM30565","50795",0,1,0
"11110077267","2020/09/12","11ELECOM30565","713",25,1,25
"11110077269","2020/09/12","11ELECOM13927","48976",54.17,1,54.17
"11110077269","2020/09/12","11ELECOM13927","173",33.33,1,33.33
"11110077269","2020/09/12","11ELECOM13927","520",0,1,0
"11110077269","2020/09/12","11ELECOM13927","48853",56.67,2,28.335
"11110077271","2020/09/12","11ELECOM17736","173",33.33,1,33.33
"11110077271","2020/09/12","11ELECOM17736","225",18.75,1,18.75
"11110077271","2020/09/12","11ELECOM17736","520",0,1,0
"11110077272","2020/09/12","11ELECOM1051","194",66.67,1,66.67
"11110077272","2020/09/12","11ELECOM1051","815",0,1,0
"11110077273","2020/09/12","11ELECOM41248","48886",33.25,1,33.25
"11110077273","2020/09/12","11ELECOM41248","520",0,1,0
"11110077274","2020/09/12","11ELECOM41249","197",39.58,1,39.58
"11110077274","2020/09/12","11ELECOM41249","262",25,1,25
"11110077274","2020/09/12","11ELECOM41249","281",25.83,1,25.83
"11110077274","2020/09/12","11ELECOM41249","48835",93.33,1,93.33
"11110077274","2020/09/12","11ELECOM41249","597",0,1,0
"11110077275","2020/09/12","11ELECOM41250","50822",25,1,25
"11110077275","2020/09/12","11ELECOM41250","810",0,1,0
"11110077275","2020/09/12","11ELECOM41250","50501",6,1,6
"11110077275","2020/09/12","11ELECOM41250","942",50,3,16.66666667
"11110077278","2020/09/12","11ELECOM33327","48976",54.17,1,54.17
"11110077278","2020/09/12","11ELECOM33327","810",0,1,0
"11110077277","2020/09/12","11ELECOM12322","182",32.5,1,32.5
"11110077277","2020/09/12","11ELECOM12322","807",0,1,0
"11110077280","2020/09/12","11ELECOM25093","48995",149.58,1,149.58
"11110077280","2020/09/12","11ELECOM25093","226",18.75,1,18.75
"11110077280","2020/09/12","11ELECOM25093","50795",0,1,0
"11110077280","2020/09/12","11ELECOM25093","48982",0,1,0
"11110077281","2020/09/12","11ELECOM41251","48913",40.83,1,40.83
"11110077281","2020/09/12","11ELECOM41251","815",0,1,0
"11110077283","2020/09/12","11ELECOM41252","48856",20.83,1,20.83
"11110077284","2020/09/12","11ELECOM41253","48878",35,1,35
"11110077284","2020/09/12","11ELECOM41253","478",0,1,0
"11110077286","2020/09/12","11ELECOM41254","48887",33.25,1,33.25
"11110077286","2020/09/12","11ELECOM41254","520",0,1,0
"11110077288","2020/09/12","11ELECOM19773","48861",55.83,1,55.83
"11110077288","2020/09/12","11ELECOM19773","185",66.67,1,66.67
"11110077288","2020/09/12","11ELECOM19773","478",0,1,0
"11110077287","2020/09/12","11ELECOM41255","48838",62.5,1,62.5
"11110077287","2020/09/12","11ELECOM41255","290",43.75,1,43.75
"11110077287","2020/09/12","11ELECOM41255","839",0,1,0
"11110077289","2020/09/12","11ELECOM41256","267",66.67,1,66.67
"11110077289","2020/09/12","11ELECOM41256","520",0,1,0
"11110077290","2020/09/12","11ELECOM41256","40401",15.42,1,15.42
"11110077291","2020/09/12","11ELECOM41257","48976",54.17,1,54.17
"11110077291","2020/09/12","11ELECOM41257","520",0,1,0
"11110077295","2020/09/12","11ELECOM28099","50161",37.5,1,37.5
"11110077295","2020/09/12","11ELECOM28099","815",0,1,0
"11110077296","2020/09/12","11ELECOM41259","48976",54.17,1,54.17
"11110077296","2020/09/12","11ELECOM41259","478",0,1,0
"11110077299","2020/09/12","11ELECOM41260","228",18.75,1,18.75
"11110077299","2020/09/12","11ELECOM41260","50451",17.5,1,17.5
"11110077299","2020/09/12","11ELECOM41260","478",0,1,0
"11110077299","2020/09/12","11ELECOM41260","241",52.5,1,52.5
"11110077299","2020/09/12","11ELECOM41260","48986",0,1,0
"11110077300","2020/09/12","11ELECOM41261","173",33.33,1,33.33
"11110077300","2020/09/12","11ELECOM41261","810",0,1,0
"11110077301","2020/09/12","11ELECOM41262","48886",33.25,1,33.25
"11110077301","2020/09/12","11ELECOM41262","520",0,1,0
"11110077304","2020/09/12","11ELECOM9184","231",35.42,1,35.42
"11110077304","2020/09/12","11ELECOM9184","815",0,1,0
"11110077306","2020/09/12","11ELECOM41263","48836",106.67,1,106.67
"11110077306","2020/09/12","11ELECOM41263","50711",0,1,0
"11110077306","2020/09/12","11ELECOM41263","48982",0,1,0
"11110077308","2020/09/12","11ELECOM39369","174",30.83,1,30.83
"11110077308","2020/09/12","11ELECOM39369","50161",37.5,1,37.5
"11110077308","2020/09/12","11ELECOM39369","255",23.75,1,23.75
"11110077309","2020/09/12","11ELECOM40822","48827",104.17,2,52.085
"11110077309","2020/09/12","11ELECOM40822","520",0,1,0
"11110077309","2020/09/12","11ELECOM40822","149",21.67,1,21.67
"11110077309","2020/09/12","11ELECOM40822","48982",0,1,0
"11110077311","2020/09/12","11ELECOM41267","241",52.5,1,52.5
"11110077311","2020/09/12","11ELECOM41267","943",16.67,1,16.67
"11110077311","2020/09/12","11ELECOM41267","478",0,1,0
"11110077311","2020/09/12","11ELECOM41267","48982",0,1,0
"11110077315","2020/09/12","11ELECOM41268","48976",54.17,1,54.17
"11110077315","2020/09/12","11ELECOM41268","48848",29.17,1,29.17
"11110077315","2020/09/12","11ELECOM41268","597",0,1,0
"11110077315","2020/09/12","11ELECOM41268","48982",0,1,0
"11110077313","2020/09/12","11ELECOM15075","48834",44.17,1,44.17
"11110077313","2020/09/12","11ELECOM15075","50795",0,1,0
"11110077313","2020/09/12","11ELECOM15075","48976",54.17,1,54.17
"11110077313","2020/09/12","11ELECOM15075","48982",0,1,0
"11110077314","2020/09/12","11ELECOM41269","48883",74.17,1,74.17
"11110077314","2020/09/12","11ELECOM41269","50711",0,1,0
"11110077316","2020/09/12","11ELECOM24124","713",25,1,25
"11110077316","2020/09/12","11ELECOM24124","58280",8.33,1,8.33
"11110077316","2020/09/12","11ELECOM24124","81000",200,1,200
"11110077316","2020/09/12","11ELECOM24124","478",0,1,0
"11110077317","2020/09/12","11ELECOM41270","81000",200,1,200
"11110077319","2020/09/12","11ELECOM41272","50731",87.5,3,29.16666667
"11110077319","2020/09/12","11ELECOM41272","520",0,1,0
"11110077321","2020/09/12","11ELECOM32493","48890",43.33,1,43.33
"11110077321","2020/09/12","11ELECOM32493","810",0,1,0
"11110077322","2020/09/12","11ELECOM32940","226",18.75,1,18.75
"11110077322","2020/09/12","11ELECOM32940","170",25,1,25
"11110077322","2020/09/12","11ELECOM32940","478",0,1,0
"11110077322","2020/09/12","11ELECOM32940","227",25,1,25
"11110077322","2020/09/12","11ELECOM32940","48982",0,1,0
"11110077323","2020/09/12","11ELECOM21316","50828",26.67,1,26.67
"11110077323","2020/09/12","11ELECOM21316","815",0,1,0
"11110077324","2020/09/12","11ELECOM41273","81000",500,1,500
"11110077325","2020/09/12","11ELECOM41274","48836",106.67,1,106.67
"11110077325","2020/09/12","11ELECOM41274","520",0,1,0
"11110077325","2020/09/12","11ELECOM41274","48982",0,1,0
"11110077326","2020/09/12","11ELECOM41275","81062",50,1,50
"11110077327","2020/09/12","11ELECOM25243","267",133.33,2,66.665
"11110077327","2020/09/12","11ELECOM25243","260",26.67,1,26.67
"11110077327","2020/09/12","11ELECOM25243","197",79.17,2,39.585
"11110077327","2020/09/12","11ELECOM25243","478",0,1,0
"11110077328","2020/09/12","11ELECOM41276","50161",37.5,1,37.5
"11110077328","2020/09/12","11ELECOM41276","839",0,1,0
"11110077330","2020/09/12","11ELECOM6472","170",25,1,25
"11110077330","2020/09/12","11ELECOM6472","262",25,1,25
"11110077330","2020/09/12","11ELECOM6472","166",18.75,1,18.75
"11110077330","2020/09/12","11ELECOM6472","815",0,1,0
"11110077332","2020/09/12","11ELECOM41277","267",66.67,1,66.67
"11110077332","2020/09/12","11ELECOM41277","810",0,1,0
"11110077333","2020/09/12","11ELECOM20127","50333",30.83,1,30.83
"11110077333","2020/09/12","11ELECOM20127","50765",30.83,1,30.83
"11110077333","2020/09/12","11ELECOM20127","478",0,1,0
"11110077335","2020/09/12","11ELECOM41279","8829",54.58,1,54.58
"11110077335","2020/09/12","11ELECOM41279","520",0,1,0
"11110077334","2020/09/12","11ELECOM41266","50764",29.17,1,29.17
"11110077334","2020/09/12","11ELECOM41266","942",16.67,1,16.67
"11110077334","2020/09/12","11ELECOM41266","50333",30.83,1,30.83
"11110077334","2020/09/12","11ELECOM41266","520",0,1,0
"11110077334","2020/09/12","11ELECOM41266","48982",0,1,0
"11110077338","2020/09/12","11ELECOM26153","48882",56.67,1,56.67
"11110077338","2020/09/12","11ELECOM26153","839",0,1,0
"11110077339","2020/09/12","11ELECOM41281","174",30.83,1,30.83
"11110077339","2020/09/12","11ELECOM41281","520",0,1,0
"11110077340","2020/09/12","11ELECOM41278","218",32.92,1,32.92
"11110077340","2020/09/12","11ELECOM41278","50205",45.83,1,45.83
"11110077340","2020/09/12","11ELECOM41278","478",0,1,0
"11110077341","2020/09/12","11ELECOM41282","50205",45.83,1,45.83
"11110077341","2020/09/12","11ELECOM41282","218",32.92,1,32.92
"11110077341","2020/09/12","11ELECOM41282","520",0,1,0
"11110077343","2020/09/12","11ELECOM41283","271",116.67,1,116.67
"11110077343","2020/09/12","11ELECOM41283","50161",37.5,1,37.5
"11110077343","2020/09/12","11ELECOM41283","230",82.5,2,41.25
"11110077343","2020/09/12","11ELECOM41283","597",0,1,0
"11110077344","2020/09/12","11ELECOM23522","194",66.67,1,66.67
"11110077344","2020/09/12","11ELECOM23522","597",0,1,0
"11110077345","2020/09/12","11ELECOM41285","48898",74.17,1,74.17
"11110077345","2020/09/12","11ELECOM41285","520",0,1,0
"11110077347","2020/09/12","11ELECOM41280","174",92.5,3,30.83333333
"11110077347","2020/09/12","11ELECOM41280","597",0,1,0
"11110077349","2020/09/12","11ELECOM21377","48853",28.33,1,28.33
"11110077349","2020/09/12","11ELECOM21377","810",0,1,0
"11110077351","2020/09/12","11ELECOM27713","810",0,1,0
"11110077351","2020/09/12","11ELECOM27713","50539",0,1,0
"11110077351","2020/09/12","11ELECOM27713","605",0,1,0
"11110077351","2020/09/12","11ELECOM27713","50449",0,1,0
"11110077352","2020/09/12","11ELECOM41288","8829",54.58,1,54.58
"11110077352","2020/09/12","11ELECOM41288","50161",37.5,1,37.5
"11110077352","2020/09/12","11ELECOM41288","233",79.17,1,79.17
"11110077352","2020/09/12","11ELECOM41288","230",41.25,1,41.25
"11110077352","2020/09/12","11ELECOM41288","228",18.75,1,18.75
"11110077352","2020/09/12","11ELECOM41288","520",0,1,0
"11110077354","2020/09/12","11ELECOM24616","243",25.83,1,25.83
"11110077354","2020/09/12","11ELECOM24616","8829",54.58,1,54.58
"11110077354","2020/09/12","11ELECOM24616","170",25,1,25
"11110077354","2020/09/12","11ELECOM24616","807",0,1,0
"11110077355","2020/09/12","11ELECOM41289","189",40.83,1,40.83
"11110077355","2020/09/12","11ELECOM41289","50161",37.5,1,37.5
"11110077355","2020/09/12","11ELECOM41289","50711",0,1,0
"11110077357","2020/09/12","11ELECOM41290","48861",55.83,1,55.83
"11110077359","2020/09/12","11ELECOM41291","48976",54.17,1,54.17
"11110077359","2020/09/12","11ELECOM41291","815",0,1,0
"11110077360","2020/09/12","11ELECOM41284","194",66.67,1,66.67
"11110077360","2020/09/12","11ELECOM41284","815",0,1,0
"11110077360","2020/09/12","11ELECOM41284","48982",0,1,0
"11110077361","2020/09/12","11ELECOM41292","48976",54.17,1,54.17
"11110077361","2020/09/12","11ELECOM41292","520",0,1,0
"11110077363","2020/09/12","11ELECOM41293","470",5.83,1,5.83
"11110077363","2020/09/12","11ELECOM41293","488",5.83,1,5.83
"11110077363","2020/09/12","11ELECOM41293","617",5.83,1,5.83
"11110077363","2020/09/12","11ELECOM41293","804",4.58,1,4.58
"11110077363","2020/09/12","11ELECOM41293","269",54.17,1,54.17
"11110077363","2020/09/12","11ELECOM41293","815",0,1,0
"11110077363","2020/09/12","11ELECOM41293","48982",0,1,0
"11110077362","2020/09/12","11ELECOM41294","48887",33.25,1,33.25
"11110077362","2020/09/12","11ELECOM41294","50707",0,1,0
"11110077364","2020/09/12","11ELECOM14280","50161",37.5,1,37.5
"11110077364","2020/09/12","11ELECOM14280","815",0,1,0
"11110077366","2020/09/12","11ELECOM41296","48853",28.33,1,28.33
"11110077366","2020/09/12","11ELECOM41296","470",5.83,1,5.83
"11110077366","2020/09/12","11ELECOM41296","478",0,1,0
"11110077367","2020/09/12","11ELECOM41287","48913",40.83,1,40.83
"11110077367","2020/09/12","11ELECOM41287","478",0,1,0
"11110077370","2020/09/12","11ELECOM41295","942",16.67,1,16.67
"11110077372","2020/09/12","11ELECOM41299","110",25,1,25
"11110077372","2020/09/12","11ELECOM41299","478",0,1,0
"11110077374","2020/09/12","11ELECOM41300","174",30.83,1,30.83
"11110077374","2020/09/12","11ELECOM41300","478",0,1,0
"11110077375","2020/09/12","11ELECOM6054","8829",54.58,1,54.58
"11110077375","2020/09/12","11ELECOM6054","807",0,1,0
"11110077379","2020/09/12","11ELECOM24462","48882",56.67,1,56.67
"11110077379","2020/09/12","11ELECOM24462","815",0,1,0
"11110077379","2020/09/12","11ELECOM24462","50866",20.83,1,20.83
"11110077379","2020/09/12","11ELECOM24462","48982",0,1,0
"11110077382","2020/09/12","11ELECOM41301","48836",106.67,1,106.67
"11110077382","2020/09/12","11ELECOM41301","520",0,1,0
"11110077383","2020/09/12","11ELECOM41302","271",116.67,1,116.67
"11110077383","2020/09/12","11ELECOM41302","478",0,1,0
"11110077385","2020/09/12","11ELECOM41303","48853",28.33,1,28.33
"11110077385","2020/09/12","11ELECOM41303","173",33.33,1,33.33
"11110077385","2020/09/12","11ELECOM41303","48871",20.83,1,20.83
"11110077385","2020/09/12","11ELECOM41303","810",0,1,0
"11110077385","2020/09/12","11ELECOM41303","48986",0,1,0
"11110077388","2020/09/12","11ELECOM28735","48881",95.83,1,95.83
"11110077388","2020/09/12","11ELECOM28735","520",0,1,0
"11110077388","2020/09/12","11ELECOM28735","48982",0,1,0
"11110077389","2020/09/12","11ELECOM41305","48887",33.25,1,33.25
"11110077389","2020/09/12","11ELECOM41305","807",0,1,0
"11110077389","2020/09/12","11ELECOM41305","478",0,1,0
"11110077391","2020/09/12","11ELECOM41306","50188",20,1,20
"11110077391","2020/09/12","11ELECOM41306","173",33.33,1,33.33
"11110077391","2020/09/12","11ELECOM41306","8829",54.58,1,54.58
"11110077391","2020/09/12","11ELECOM41306","520",0,1,0
"11110077392","2020/09/12","11ELECOM41308","48855",40.83,1,40.83
"11110077392","2020/09/12","11ELECOM41308","520",0,1,0
"11110077392","2020/09/12","11ELECOM41308","487",5.83,1,5.83
"11110077393","2020/09/12","11ELECOM41309","81000",95,1,95
"11110077394","2020/09/12","11ELECOM40959","48982",0,1,0
"11110077395","2020/09/12","11ELECOM41310","401",60,3,20
"11110077395","2020/09/12","11ELECOM41310","48871",20.83,1,20.83
"11110077395","2020/09/12","11ELECOM41310","50707",0,1,0
"11110077395","2020/09/12","11ELECOM41310","48982",0,1,0
"11110077396","2020/09/12","11ELECOM41312","48888",27.08,1,27.08
"11110077396","2020/09/12","11ELECOM41312","520",0,1,0
"11110077400","2020/09/12","11ELECOM6990","189",40.83,1,40.83
"11110077400","2020/09/12","11ELECOM6990","50161",37.5,1,37.5
"11110077400","2020/09/12","11ELECOM6990","478",0,1,0
"11110077401","2020/09/12","11ELECOM41313","48976",54.17,1,54.17
"11110077401","2020/09/12","11ELECOM41313","50707",0,1,0
"11110077401","2020/09/12","11ELECOM41313","50860",20.83,1,20.83
"11110077401","2020/09/12","11ELECOM41313","48986",0,1,0
"11110077402","2020/09/12","11ELECOM41315","173",33.33,1,33.33
"11110077402","2020/09/12","11ELECOM41315","50711",0,1,0
"11110077402","2020/09/12","11ELECOM41315","271",116.67,1,116.67
"11110077402","2020/09/12","11ELECOM41315","269",54.17,1,54.17
"11110077402","2020/09/12","11ELECOM41315","48897",22.92,1,22.92
"11110077402","2020/09/12","11ELECOM41315","48982",0,1,0
"11110077403","2020/09/12","11ELECOM37217","267",66.67,1,66.67
"11110077403","2020/09/12","11ELECOM37217","50707",0,1,0
"11110077403","2020/09/12","11ELECOM37217","48986",0,1,0
"11110077404","2020/09/12","11ELECOM41311","48881",95.83,1,95.83
"11110077404","2020/09/12","11ELECOM41311","810",0,1,0
"11110077404","2020/09/12","11ELECOM41311","48986",0,1,0
"11110077406","2020/09/12","11ELECOM22700","50334",35.83,1,35.83
"11110077406","2020/09/12","11ELECOM22700","815",0,1,0
"11110077406","2020/09/12","11ELECOM22700","50161",37.5,1,37.5
"11110077406","2020/09/12","11ELECOM22700","48982",0,1,0
"11110077408","2020/09/12","11ELECOM41317","597",0,1,0
"11110077408","2020/09/12","11ELECOM41317","48848",29.17,1,29.17
"11110077410","2020/09/12","11ELECOM41318","50333",92.5,3,30.83333333
"11110077410","2020/09/12","11ELECOM41318","48982",0,1,0
"11110077410","2020/09/12","11ELECOM41318","50448",0,1,0
"11110077411","2020/09/12","11ELECOM34549","48976",54.17,1,54.17
"11110077411","2020/09/12","11ELECOM34549","166",18.75,1,18.75
"11110077411","2020/09/12","11ELECOM34549","597",0,1,0
"11110077411","2020/09/12","11ELECOM34549","48982",0,1,0
"11110077409","2020/09/12","11ELECOM41314","943",16.67,1,16.67
"11110077409","2020/09/12","11ELECOM41314","40200",17.5,1,17.5
"11110077409","2020/09/12","11ELECOM41314","48886",33.25,1,33.25
"11110077409","2020/09/12","11ELECOM41314","478",0,1,0
"11110077409","2020/09/12","11ELECOM41314","48982",0,1,0
"11110077412","2020/09/12","11ELECOM41319","48913",40.83,1,40.83
"11110077412","2020/09/12","11ELECOM41319","520",0,1,0
"11110077413","2020/09/12","11ELECOM41320","50333",30.83,1,30.83
"11110077413","2020/09/12","11ELECOM41320","176",30.83,1,30.83
"11110077413","2020/09/12","11ELECOM41320","50843",15.42,1,15.42
"11110077413","2020/09/12","11ELECOM41320","810",0,1,0
"11110077415","2020/09/12","11ELECOM41316","48886",33.25,1,33.25
"11110077415","2020/09/12","11ELECOM41316","520",0,1,0
"11110077416","2020/09/12","11ELECOM41321","194",66.67,1,66.67
"11110077416","2020/09/12","11ELECOM41321","478",0,1,0
"11110077417","2020/09/12","11ELECOM41323","48836",106.67,1,106.67
"11110077417","2020/09/12","11ELECOM41323","520",0,1,0
"11110077417","2020/09/12","11ELECOM41323","48982",0,1,0
"11110077418","2020/09/12","11ELECOM41324","48880",0,1,0
"11110077418","2020/09/12","11ELECOM41324","225",0,1,0
"11110077418","2020/09/12","11ELECOM41324","50820",0,1,0
"11110077420","2020/09/12","11ELECOM41325","40200",17.5,1,17.5
"11110077422","2020/09/12","11ELECOM41326","81000",190,1,190
"11110077421","2020/09/12","11ELECOM41327","48887",33.25,1,33.25
"11110077421","2020/09/12","11ELECOM41327","478",0,1,0
"11110077423","2020/09/12","11ELECOM32980","48898",148.33,2,74.165
"11110077423","2020/09/12","11ELECOM32980","839",0,1,0
"11110077423","2020/09/12","11ELECOM32980","48986",0,1,0
"11110077424","2020/09/12","11ELECOM41328","48982",0,1,0
"11110077427","2020/09/12","11ELECOM14738","170",25,1,25
"11110077427","2020/09/12","11ELECOM14738","182",65,2,32.5
"11110077427","2020/09/12","11ELECOM14738","815",0,1,0
"11110077429","2020/09/12","11ELECOM32734","81000",100,1,100
"11110077432","2020/09/12","11ELECOM41331","48861",55.83,1,55.83
"11110077432","2020/09/12","11ELECOM41331","520",0,1,0
"11110077435","2020/09/12","11ELECOM37676","48853",28.33,1,28.33
"11110077435","2020/09/12","11ELECOM37676","597",0,1,0
"11110077437","2020/09/12","11ELECOM30572","271",116.67,1,116.67
"11110077437","2020/09/12","11ELECOM30572","50707",0,1,0
"11110077437","2020/09/12","11ELECOM30572","231",35.42,1,35.42
"11110077437","2020/09/12","11ELECOM30572","262",25,1,25
"11110077437","2020/09/12","11ELECOM30572","48982",0,1,0
"11110077438","2020/09/12","11ELECOM41334","265",26.67,1,26.67
"11110077438","2020/09/12","11ELECOM41334","807",0,1,0
"11110077444","2020/09/12","11ELECOM41338","262",25,1,25
"11110077444","2020/09/12","11ELECOM41338","48976",54.17,1,54.17
"11110077444","2020/09/12","11ELECOM41338","810",0,1,0
"11110077444","2020/09/12","11ELECOM41338","48982",0,1,0
"11110077447","2020/09/12","11ELECOM41339","110",25,1,25
"11110077447","2020/09/12","11ELECOM41339","48854",28.33,1,28.33
"11110077447","2020/09/12","11ELECOM41339","48892",27.08,1,27.08
"11110077447","2020/09/12","11ELECOM41339","48982",0,1,0
"11110077447","2020/09/12","11ELECOM41339","815",0,1,0
"11110077448","2020/09/12","11ELECOM41340","48896",45.83,2,22.915
"11110077448","2020/09/12","11ELECOM41340","48895",45.83,2,22.915
"11110077448","2020/09/12","11ELECOM41340","50866",20.83,1,20.83
"11110077448","2020/09/12","11ELECOM41340","48986",0,1,0
"11110077448","2020/09/12","11ELECOM41340","713",25,1,25
"11110077449","2020/09/12","11ELECOM41341","81000",125,1,125
"11110077450","2020/09/12","11ELECOM41342","48896",22.92,1,22.92
"11110077451","2020/09/12","11ELECOM41343","48827",0,1,0
"11110077451","2020/09/12","11ELECOM41343","48982",0,1,0
"11110077453","2020/09/12","11ELECOM41345","48880",165.83,1,165.83
"11110077453","2020/09/12","11ELECOM41345","50707",0,1,0
"11110077452","2020/09/12","11ELECOM41346","48897",22.92,1,22.92
"11110077452","2020/09/12","11ELECOM41346","48898",74.17,1,74.17
"11110077452","2020/09/12","11ELECOM41346","520",0,1,0
"11110077454","2020/09/12","11ELECOM41347","713",25,1,25
"11110077454","2020/09/12","11ELECOM41347","170",25,1,25
"11110077454","2020/09/12","11ELECOM41347","226",18.75,1,18.75
"11110077454","2020/09/12","11ELECOM41347","810",0,1,0
"11110077454","2020/09/12","11ELECOM41347","48982",0,1,0
"11110077455","2020/09/12","11ELECOM41348","267",66.67,1,66.67
"11110077455","2020/09/12","11ELECOM41348","173",33.33,1,33.33
"11110077455","2020/09/12","11ELECOM41348","58280",8.33,1,8.33
"11110077455","2020/09/12","11ELECOM41348","520",0,1,0
"11110077456","2020/09/12","11ELECOM41349","48825",37.5,1,37.5
"11110077456","2020/09/12","11ELECOM41349","50448",0,1,0
"11110077458","2020/09/12","11ELECOM41351","220",25,1,25
"11110077458","2020/09/12","11ELECOM41351","50707",0,1,0
"11110077459","2020/09/12","11ELECOM41350","48853",28.33,1,28.33
"11110077459","2020/09/12","11ELECOM41350","478",0,1,0
"11110077460","2020/09/12","11ELECOM41353","48878",35,1,35
"11110077460","2020/09/12","11ELECOM41353","50448",0,1,0
